epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_auroc,val_f1_class_0,val_f1_class_1,val_f1_class_2,val_f1_class_3,val_f1_class_4,val_f1_class_5,val_f1_class_6,val_f1_class_7,val_loss,val_macro_f1,val_precision_class_0,val_precision_class_1,val_precision_class_2,val_precision_class_3,val_precision_class_4,val_precision_class_5,val_precision_class_6,val_precision_class_7,val_recall_class_0,val_recall_class_1,val_recall_class_2,val_recall_class_3,val_recall_class_4,val_recall_class_5,val_recall_class_6,val_recall_class_7,val_weighted_f1
15,2223,,,,,0.6768420934677124,0.9362293481826782,0.4385026693344116,0.69921875,0.4864165484905243,0.4094488322734833,0.8322259187698364,0.5667412281036377,0.44262295961380005,0.6857143044471741,0.8564420938491821,0.5701113939285278,0.3360655605792999,0.6806083917617798,0.4960422217845917,0.2857142984867096,0.8941106200218201,0.574018120765686,0.36000001430511475,0.5373134613037109,0.6307692527770996,0.718875527381897,0.4771573543548584,0.7222222089767456,0.778353214263916,0.5596465468406677,0.5744680762290955,0.9473684430122375,0.7029246687889099
15,2223,0.6826077103614807,,0.8561697006225586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2229,,0.78125,,0.5477895736694336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2239,,0.8125,,0.7541719079017639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2249,,0.65625,,0.47946062684059143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2259,,0.65625,,0.8688371181488037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2269,,0.65625,,0.8749020099639893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2279,,0.59375,,1.1805189847946167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2289,,0.75,,0.7552976012229919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2299,,0.65625,,0.8607895374298096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2309,,0.65625,,1.2043225765228271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2319,,0.6875,,0.3957459032535553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2329,,0.71875,,0.5383092164993286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2339,,0.59375,,1.2527962923049927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2349,,0.65625,,0.6418081521987915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2359,,0.71875,,0.5600314140319824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2362,,,,,0.6873683929443359,0.9346591234207153,0.4361370801925659,0.6937618255615234,0.4900133013725281,0.2678571343421936,0.8269338011741638,0.5590251088142395,0.3383084535598755,0.52173912525177,0.8677802085876465,0.5167219638824463,0.3664921522140503,0.6553571224212646,0.5154061913490295,0.1595744639635086,0.893565833568573,0.578864336013794,0.3177570104598999,0.36000001430511475,0.5384615659713745,0.736947774887085,0.46700507402420044,0.8333333134651184,0.7695494294166565,0.5405007600784302,0.3617021143436432,0.9473684430122375,0.6928719878196716
16,2362,0.6762914657592773,,0.8404073715209961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2369,,0.53125,,1.9962743520736694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2379,,0.59375,,1.65457284450531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2389,,0.8125,,0.49516621232032776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2399,,0.6875,,0.8723985552787781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2409,,0.65625,,0.6481377482414246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2419,,0.6875,,0.5492082238197327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2429,,0.6875,,0.5477420687675476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2439,,0.5625,,1.3161972761154175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2449,,0.71875,,1.106666922569275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2459,,0.71875,,0.7052908539772034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2469,,0.53125,,0.852748692035675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2479,,0.6875,,0.7667391896247864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2489,,0.625,,1.80637526512146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2499,,0.84375,,0.43431323766708374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2501,,,,,0.6905263066291809,0.9352734088897705,0.4606741666793823,0.682634711265564,0.5032092332839966,0.4098360538482666,0.8539325594902039,0.5648979544639587,0.2916666567325592,0.7628865838050842,0.9008885025978088,0.5662172436714172,0.36283186078071594,0.6785714030265808,0.5090909004211426,0.2906976640224457,0.8618143200874329,0.6336996555328369,0.2857142984867096,0.6271186470985413,0.6307692527770996,0.6867470145225525,0.4974619150161743,0.6944444179534912,0.8461936712265015,0.5095729231834412,0.2978723347187042,0.9736841917037964,0.7109931707382202
17,2501,0.6747123599052429,,0.8525811433792114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2509,,0.75,,0.7736876010894775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2519,,0.5625,,1.11669921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2529,,0.71875,,0.9966087341308594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2539,,0.6875,,0.9259054660797119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2549,,0.65625,,0.4434725046157837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2559,,0.5625,,0.8687540292739868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2569,,0.75,,0.30319032073020935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2579,,0.5625,,0.89475017786026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2589,,0.65625,,0.6668058633804321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2599,,0.71875,,1.17501962184906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2609,,0.6875,,0.9939741492271423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2619,,0.59375,,0.7602260708808899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2629,,0.59375,,0.5761556029319763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2639,,0.71875,,0.5087453126907349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2640,,,,,0.6894736886024475,0.9401341676712036,0.4715026021003723,0.6769911646842957,0.5490683317184448,0.299401193857193,0.8535630106925964,0.5711947679519653,0.3560209572315216,0.7021276354789734,0.8581128120422363,0.5599837303161621,0.35546875,0.7536945939064026,0.5377128720283508,0.19083969295024872,0.8605263233184814,0.6427255868911743,0.3505154550075531,0.5892857313156128,0.699999988079071,0.6144578456878662,0.5609136819839478,0.6944444179534912,0.8467115759849548,0.5139911770820618,0.3617021143436432,0.8684210777282715,0.7162543535232544
18,2640,0.6738100647926331,,0.8592689633369446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
